_init,"[('0x8066ea4', '0x80670ae', 'OPENSSL_cpuid_setup', 'local_function', 'function'), ('0x804c050', '0x804c054', '__x86.get_pc_thunk.bx', 'local_function', 'function'), ('0x804a820', '0x804a848', '_init', 'local_function', 'function'), ('0x804b530', '0x804b536', '__gmon_start__', 'local_function', 'function')]"
BIO_parse_hostserv,"[('UNKNOWN', -1), ('0x81b1467', '0x81b1778', 'BIO_parse_hostserv', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b1467', '0x81b1778', 'BIO_parse_hostserv', 'local_function', 'function'), ('0x81b1467', '0x81b1778', 'BIO_parse_hostserv', 'local_function', 'function'), ('0x81b1467', '0x81b1778', 'BIO_parse_hostserv', 'local_function', 'function'), ('0x81b1467', '0x81b1778', 'BIO_parse_hostserv', 'local_function', 'function'), ('0x81b1467', '0x81b1778', 'BIO_parse_hostserv', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b1467', '0x81b1778', 'BIO_parse_hostserv', 'local_function', 'function'), ('0x81b1467', '0x81b1778', 'BIO_parse_hostserv', 'local_function', 'function'), ('0x81b1467', '0x81b1778', 'BIO_parse_hostserv', 'local_function', 'function'), ('0x81b1467', '0x81b1778', 'BIO_parse_hostserv', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b1467', '0x81b1778', 'BIO_parse_hostserv', 'local_function', 'function'), ('0x81b1467', '0x81b1778', 'BIO_parse_hostserv', 'local_function', 'function'), ('0x81b1467', '0x81b1778', 'BIO_parse_hostserv', 'local_function', 'function'), ('0x81b1467', '0x81b1778', 'BIO_parse_hostserv', 'local_function', 'function'), ('0x81b1467', '0x81b1778', 'BIO_parse_hostserv', 'local_function', 'function'), ('0x81b1467', '0x81b1778', 'BIO_parse_hostserv', 'local_function', 'function'), ('0x81b1467', '0x81b1778', 'BIO_parse_hostserv', 'local_function', 'function'), ('0x81b1467', '0x81b1778', 'BIO_parse_hostserv', 'local_function', 'function')]"
addrinfo_wrap,"[('UNKNOWN', -1), ('0x81b1778', '0x81b18df', 'addrinfo_wrap', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b1778', '0x81b18df', 'addrinfo_wrap', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b1778', '0x81b18df', 'addrinfo_wrap', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b12ac', '0x81b12b4', 'BIO_ADDR_sockaddr_noconst', 'local_function', 'function'), ('0x81b1778', '0x81b18df', 'addrinfo_wrap', 'local_function', 'function'), ('0x81b1778', '0x81b18df', 'addrinfo_wrap', 'local_function', 'function'), ('0x81b1778', '0x81b18df', 'addrinfo_wrap', 'local_function', 'function'), ('0x81b1778', '0x81b18df', 'addrinfo_wrap', 'local_function', 'function'), ('UNKNOWN', -1)]"
do_bio_lookup_init_ossl_,"[('UNKNOWN', -1), ('0x81b1902', '0x81b195e', 'do_bio_lookup_init', 'local_function', 'function')]"
do_bio_lookup_init,"[('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b1902', '0x81b195e', 'do_bio_lookup_init', 'local_function', 'function'), ('0x8312228', '0x83168dc', '.bss', 'bss', 'function'), ('0x81b1902', '0x81b195e', 'do_bio_lookup_init', 'local_function', 'function'), ('UNKNOWN', -1)]"
BIO_lookup,"[('UNKNOWN', -1), ('0x81b19ac', '0x81b1cdf', 'BIO_lookup_ex', 'local_function', 'function')]"
BIO_lookup_ex,"[('0x81b19ac', '0x81b1cdf', 'BIO_lookup_ex', 'local_function', 'function'), ('0x81b19ac', '0x81b1cdf', 'BIO_lookup_ex', 'local_function', 'function'), ('0x81b19ac', '0x81b1cdf', 'BIO_lookup_ex', 'local_function', 'function'), ('0x81b19ac', '0x81b1cdf', 'BIO_lookup_ex', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b19ac', '0x81b1cdf', 'BIO_lookup_ex', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b19ac', '0x81b1cdf', 'BIO_lookup_ex', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b19ac', '0x81b1cdf', 'BIO_lookup_ex', 'local_function', 'function'), ('0x81b19ac', '0x81b1cdf', 'BIO_lookup_ex', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b19ac', '0x81b1cdf', 'BIO_lookup_ex', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x804aea0', '0x804aea6', 'getaddrinfo', 'local_function', 'function'), ('0x81b19ac', '0x81b1cdf', 'BIO_lookup_ex', 'local_function', 'function'), ('0x81b19ac', '0x81b1cdf', 'BIO_lookup_ex', 'local_function', 'function'), ('0x81b19ac', '0x81b1cdf', 'BIO_lookup_ex', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b19ac', '0x81b1cdf', 'BIO_lookup_ex', 'local_function', 'function'), ('0x81b19ac', '0x81b1cdf', 'BIO_lookup_ex', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b19ac', '0x81b1cdf', 'BIO_lookup_ex', 'local_function', 'function')]"
BIO_get_host_ip,"[('UNKNOWN', -1), ('0x81b195e', '0x81b19ac', 'BIO_lookup', 'local_function', 'function'), ('0x81b1cdf', '0x81b1e25', 'BIO_get_host_ip', 'local_function', 'function'), ('0x81b1cdf', '0x81b1e25', 'BIO_get_host_ip', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b1cdf', '0x81b1e25', 'BIO_get_host_ip', 'local_function', 'function'), ('0x81b1cdf', '0x81b1e25', 'BIO_get_host_ip', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b1cdf', '0x81b1e25', 'BIO_get_host_ip', 'local_function', 'function'), ('0x81b1cdf', '0x81b1e25', 'BIO_get_host_ip', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1)]"
BIO_get_port,"[('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b1e25', '0x81b1f95', 'BIO_get_port', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b1e25', '0x81b1f95', 'BIO_get_port', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b1e25', '0x81b1f95', 'BIO_get_port', 'local_function', 'function'), ('0x81b1e25', '0x81b1f95', 'BIO_get_port', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b1e25', '0x81b1f95', 'BIO_get_port', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b1e25', '0x81b1f95', 'BIO_get_port', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b1e25', '0x81b1f95', 'BIO_get_port', 'local_function', 'function'), ('UNKNOWN', -1)]"
BIO_sock_error,"[('0x804b400', '0x804b406', 'getsockopt', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b1f95', '0x81b1ff9', 'BIO_sock_error', 'local_function', 'function'), ('0x81b1f95', '0x81b1ff9', 'BIO_sock_error', 'local_function', 'function'), ('UNKNOWN', -1)]"
BIO_gethostbyname,"[('UNKNOWN', -1), ('0x804b490', '0x804b496', 'gethostbyname', 'local_function', 'function')]"
BIO_sock_init,[]
bio_sock_cleanup_int,[]
BIO_socket_ioctl,"[('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x804ae30', '0x804ae36', 'ioctl', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b202b', '0x81b20ae', 'BIO_socket_ioctl', 'local_function', 'function')]"
BIO_get_accept_socket,"[('0x81b20ae', '0x81b2238', 'BIO_get_accept_socket', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b2d64', '0x81b323c', 'BIO_listen', 'local_function', 'function'), ('0x81b20ae', '0x81b2238', 'BIO_get_accept_socket', 'local_function', 'function'), ('0x81b20ae', '0x81b2238', 'BIO_get_accept_socket', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b20ae', '0x81b2238', 'BIO_get_accept_socket', 'local_function', 'function'), ('0x81b20ae', '0x81b2238', 'BIO_get_accept_socket', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b33ae', '0x81b33e1', 'BIO_closesocket', 'local_function', 'function'), ('0x81b2757', '0x81b2841', 'BIO_socket', 'local_function', 'function'), ('0x81b20ae', '0x81b2238', 'BIO_get_accept_socket', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1)]"
BIO_accept,"[('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b323c', '0x81b33ae', 'BIO_accept_ex', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b2238', '0x81b2519', 'BIO_accept', 'local_function', 'function'), ('0x81b4784', '0x81b47c4', 'BIO_sock_should_retry', 'local_function', 'function'), ('0x81b2238', '0x81b2519', 'BIO_accept', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b2238', '0x81b2519', 'BIO_accept', 'local_function', 'function'), ('0x81b2238', '0x81b2519', 'BIO_accept', 'local_function', 'function'), ('0x81b2238', '0x81b2519', 'BIO_accept', 'local_function', 'function'), ('0x81b2238', '0x81b2519', 'BIO_accept', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b2238', '0x81b2519', 'BIO_accept', 'local_function', 'function'), ('0x81b2238', '0x81b2519', 'BIO_accept', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1)]"
BIO_set_tcp_ndelay,"[('UNKNOWN', -1), ('UNKNOWN', -1)]"
BIO_socket_nbio,"[('UNKNOWN', -1), ('UNKNOWN', -1)]"
BIO_sock_info,"[('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x804a930', '0x804a936', 'getsockname', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b25c7', '0x81b2757', 'BIO_sock_info', 'local_function', 'function'), ('0x81b25c7', '0x81b2757', 'BIO_sock_info', 'local_function', 'function'), ('0x81b25c7', '0x81b2757', 'BIO_sock_info', 'local_function', 'function'), ('0x81b25c7', '0x81b2757', 'BIO_sock_info', 'local_function', 'function'), ('UNKNOWN', -1)]"
BIO_socket,"[('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b2757', '0x81b2841', 'BIO_socket', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b2757', '0x81b2841', 'BIO_socket', 'local_function', 'function'), ('0x81b2757', '0x81b2841', 'BIO_socket', 'local_function', 'function')]"
BIO_connect,"[('0x81b2841', '0x81b2b5b', 'BIO_connect', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b2841', '0x81b2b5b', 'BIO_connect', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b2841', '0x81b2b5b', 'BIO_connect', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b2841', '0x81b2b5b', 'BIO_connect', 'local_function', 'function'), ('0x81b2575', '0x81b25c7', 'BIO_socket_nbio', 'local_function', 'function'), ('0x81b2841', '0x81b2b5b', 'BIO_connect', 'local_function', 'function'), ('0x81b2841', '0x81b2b5b', 'BIO_connect', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b2841', '0x81b2b5b', 'BIO_connect', 'local_function', 'function')]"
BIO_bind,"[('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b2b5b', '0x81b2d64', 'BIO_bind', 'local_function', 'function'), ('0x81b2b5b', '0x81b2d64', 'BIO_bind', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b2b5b', '0x81b2d64', 'BIO_bind', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b2b5b', '0x81b2d64', 'BIO_bind', 'local_function', 'function')]"
BIO_listen,"[('UNKNOWN', -1), ('0x81b2d64', '0x81b323c', 'BIO_listen', 'local_function', 'function'), ('0x81b2d64', '0x81b323c', 'BIO_listen', 'local_function', 'function'), ('0x81b2d64', '0x81b323c', 'BIO_listen', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b0c6f', '0x81b0c7d', 'BIO_ADDR_family', 'local_function', 'function'), ('0x81b2d64', '0x81b323c', 'BIO_listen', 'local_function', 'function'), ('0x81b2d64', '0x81b323c', 'BIO_listen', 'local_function', 'function'), ('0x81b2d64', '0x81b323c', 'BIO_listen', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b2d64', '0x81b323c', 'BIO_listen', 'local_function', 'function'), ('0x81b2d64', '0x81b323c', 'BIO_listen', 'local_function', 'function'), ('UNKNOWN', -1), ('0x804ab80', '0x804ab86', 'listen', 'local_function', 'function'), ('0x81b2d64', '0x81b323c', 'BIO_listen', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b2d64', '0x81b323c', 'BIO_listen', 'local_function', 'function')]"
BIO_accept_ex,"[('0x81b323c', '0x81b33ae', 'BIO_accept_ex', 'local_function', 'function'), ('0x81b323c', '0x81b33ae', 'BIO_accept_ex', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b323c', '0x81b33ae', 'BIO_accept_ex', 'local_function', 'function'), ('0x81b323c', '0x81b33ae', 'BIO_accept_ex', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b323c', '0x81b33ae', 'BIO_accept_ex', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b323c', '0x81b33ae', 'BIO_accept_ex', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b323c', '0x81b33ae', 'BIO_accept_ex', 'local_function', 'function'), ('UNKNOWN', -1)]"
BIO_closesocket,"[('UNKNOWN', -1), ('0x81b33ae', '0x81b33e1', 'BIO_closesocket', 'local_function', 'function'), ('0x81b33ae', '0x81b33e1', 'BIO_closesocket', 'local_function', 'function'), ('UNKNOWN', -1)]"
BIO_f_buffer,"[('UNKNOWN', -1)]"
buffer_new,"[('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b33f7', '0x81b353c', 'buffer_new', 'local_function', 'function'), ('0x81b33f7', '0x81b353c', 'buffer_new', 'local_function', 'function'), ('0x81b33f7', '0x81b353c', 'buffer_new', 'local_function', 'function'), ('0x81b33f7', '0x81b353c', 'buffer_new', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1)]"
buffer_free,"[('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b353c', '0x81b35f0', 'buffer_free', 'local_function', 'function'), ('0x81b353c', '0x81b35f0', 'buffer_free', 'local_function', 'function')]"
buffer_read,"[('UNKNOWN', -1), ('0x81b35f0', '0x81b37d1', 'buffer_read', 'local_function', 'function'), ('0x81b35f0', '0x81b37d1', 'buffer_read', 'local_function', 'function'), ('0x81b35f0', '0x81b37d1', 'buffer_read', 'local_function', 'function'), ('0x81b35f0', '0x81b37d1', 'buffer_read', 'local_function', 'function'), ('0x81b35f0', '0x81b37d1', 'buffer_read', 'local_function', 'function'), ('0x81b35f0', '0x81b37d1', 'buffer_read', 'local_function', 'function'), ('0x81b35f0', '0x81b37d1', 'buffer_read', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b35f0', '0x81b37d1', 'buffer_read', 'local_function', 'function'), ('0x81b35f0', '0x81b37d1', 'buffer_read', 'local_function', 'function'), ('0x81b35f0', '0x81b37d1', 'buffer_read', 'local_function', 'function'), ('0x81b35f0', '0x81b37d1', 'buffer_read', 'local_function', 'function'), ('0x81b35f0', '0x81b37d1', 'buffer_read', 'local_function', 'function'), ('0x81b35f0', '0x81b37d1', 'buffer_read', 'local_function', 'function'), ('0x81b35f0', '0x81b37d1', 'buffer_read', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b35f0', '0x81b37d1', 'buffer_read', 'local_function', 'function'), ('0x81b35f0', '0x81b37d1', 'buffer_read', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b35f0', '0x81b37d1', 'buffer_read', 'local_function', 'function')]"
buffer_write,"[('0x81b37d1', '0x81b3a30', 'buffer_write', 'local_function', 'function'), ('0x81b37d1', '0x81b3a30', 'buffer_write', 'local_function', 'function'), ('0x81b37d1', '0x81b3a30', 'buffer_write', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b37d1', '0x81b3a30', 'buffer_write', 'local_function', 'function'), ('0x81b37d1', '0x81b3a30', 'buffer_write', 'local_function', 'function'), ('0x81b37d1', '0x81b3a30', 'buffer_write', 'local_function', 'function'), ('0x81b37d1', '0x81b3a30', 'buffer_write', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b37d1', '0x81b3a30', 'buffer_write', 'local_function', 'function'), ('0x81b37d1', '0x81b3a30', 'buffer_write', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b37d1', '0x81b3a30', 'buffer_write', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b37d1', '0x81b3a30', 'buffer_write', 'local_function', 'function'), ('0x81b37d1', '0x81b3a30', 'buffer_write', 'local_function', 'function'), ('0x81b37d1', '0x81b3a30', 'buffer_write', 'local_function', 'function'), ('0x81b37d1', '0x81b3a30', 'buffer_write', 'local_function', 'function'), ('0x81b37d1', '0x81b3a30', 'buffer_write', 'local_function', 'function'), ('0x81b37d1', '0x81b3a30', 'buffer_write', 'local_function', 'function'), ('0x81b37d1', '0x81b3a30', 'buffer_write', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b37d1', '0x81b3a30', 'buffer_write', 'local_function', 'function')]"
buffer_ctrl,"[('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x80d9eab', '0x80d9ee9', 'BIO_int_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function'), ('0x81b3a30', '0x81b4181', 'buffer_ctrl', 'local_function', 'function')]"
buffer_callback_ctrl,"[('0x81b4181', '0x81b41d4', 'buffer_callback_ctrl', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b4181', '0x81b41d4', 'buffer_callback_ctrl', 'local_function', 'function'), ('UNKNOWN', -1)]"
buffer_gets,"[('0x81b41d4', '0x81b4349', 'buffer_gets', 'local_function', 'function'), ('0x81b41d4', '0x81b4349', 'buffer_gets', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b41d4', '0x81b4349', 'buffer_gets', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b41d4', '0x81b4349', 'buffer_gets', 'local_function', 'function'), ('0x81b41d4', '0x81b4349', 'buffer_gets', 'local_function', 'function'), ('0x81b41d4', '0x81b4349', 'buffer_gets', 'local_function', 'function'), ('0x81b41d4', '0x81b4349', 'buffer_gets', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b41d4', '0x81b4349', 'buffer_gets', 'local_function', 'function'), ('0x81b41d4', '0x81b4349', 'buffer_gets', 'local_function', 'function'), ('0x81b41d4', '0x81b4349', 'buffer_gets', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b41d4', '0x81b4349', 'buffer_gets', 'local_function', 'function')]"
buffer_puts,"[('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1)]"
ERR_load_BIO_strings,"[('UNKNOWN', -1), ('UNKNOWN', -1), ('UNKNOWN', -1), ('0x81b4382', '0x81b43be', 'ERR_load_BIO_strings', 'local_function', 'function')]"
BIO_s_null,"[('UNKNOWN', -1)]"
null_read,[]
null_write,[]
null_ctrl,"[('0x81b43e6', '0x81b442b', 'null_ctrl', 'local_function', 'function'), ('UNKNOWN', -1), ('0x81b43e6', '0x81b442b', 'null_ctrl', 'local_function', 'function')]"
